dyad,speaker,session,sentence,duration(s),size(K),file_name
0102,1,main75,41,4.17,358.96,d0102_1_main75_41_mono.wav
1516,15,main75,13,4.67,402.11,d1516_15_main75_13_mono.wav
1516,16,main75,2,5.68,489.36,d1516_16_main75_2_mono.wav
1112,11,solo,28,6.15,529.74,d1112_11_solo555_28_mono.wav
0506,5,solo,21,4.59,395.18,d0506_5_solo555_21_mono.wav
0102,2,solo,46,8.42,724.96,d0102_2_solo555_46_mono.wav
1112,11,solo,29,4.82,414.9,d1112_11_solo555_29_mono.wav
0506,5,solo,20,7.32,630.89,d0506_5_solo555_20_mono.wav
0102,2,solo,47,5.23,450.8,d0102_2_solo555_47_mono.wav
0910,10,solo,56,8.56,737.41,d0910_10_solo555_56_mono.wav
1920,20,solo,80,7.18,618.76,d1920_20_solo555_80_mono.wav
0910,10,solo,57,7.53,648.91,d0910_10_solo555_57_mono.wav
0304,3,solo,2,7.22,621.63,d0304_3_solo555_2_mono.wav
0910,9,solo,56,7.95,684.78,d0910_9_solo555_56_mono.wav
0304,3,solo,3,4.8,413.47,d0304_3_solo555_3_mono.wav
0910,9,solo,57,4.9,422.07,d0910_9_solo555_57_mono.wav
1314,13,solo,20,5.57,479.98,d1314_13_solo555_20_mono.wav
0304,3,solo,32,5.37,462.29,d0304_3_solo555_32_mono.wav
1314,13,solo,21,4.82,415.35,d1314_13_solo555_21_mono.wav
0304,3,solo,33,8.22,707.76,d0304_3_solo555_33_mono.wav
1516,15,solo,29,5.85,503.89,d1516_15_solo555_29_mono.wav
1516,15,solo,28,6.5,559.9,d1516_15_solo555_28_mono.wav
0506,6,solo,15,5.77,497.25,d0506_6_solo555_15_mono.wav
0102,1,solo,72,7.67,660.45,d0102_1_solo555_72_mono.wav
0506,6,solo,14,5.15,444.03,d0506_6_solo555_14_mono.wav
0102,1,solo,73,5.9,508.25,d0102_1_solo555_73_mono.wav
1920,20,solo,12,5.73,493.89,d1920_20_solo555_12_mono.wav
1718,18,solo,37,7.85,676.23,d1718_18_solo555_37_mono.wav
1920,20,solo,13,3.55,305.79,d1920_20_solo555_13_mono.wav
1718,18,solo,36,9.78,842.77,d1718_18_solo555_36_mono.wav
1516,16,solo,54,7.13,614.47,d1516_16_solo555_54_mono.wav
1314,13,solo,69,6.76,582.04,d1314_13_solo555_69_mono.wav
1516,16,solo,55,5.62,483.81,d1516_16_solo555_55_mono.wav
1314,13,solo,68,10.34,891.01,d1314_13_solo555_68_mono.wav
1920,19,solo,24,5.03,433.57,d1920_19_solo555_24_mono.wav
1920,19,solo,25,4.72,406.27,d1920_19_solo555_25_mono.wav
0304,4,solo,66,4.65,400.6,d0304_4_solo555_66_mono.wav
0506,5,solo,68,8.16,702.77,d0506_5_solo555_68_mono.wav
1314,14,solo,74,6.87,592.07,d1314_14_solo555_74_mono.wav
1112,11,solo,61,7.2,620.21,d1112_11_solo555_61_mono.wav
0506,5,solo,69,10.91,939.83,d0506_5_solo555_69_mono.wav
0304,4,solo,67,4.33,373.26,d0304_4_solo555_67_mono.wav
1112,11,solo,60,7.22,621.66,d1112_11_solo555_60_mono.wav
1314,14,solo,75,6.02,518.81,d1314_14_solo555_75_mono.wav
1112,12,solo,55,4.95,426.39,d1112_12_solo555_55_mono.wav
1718,17,solo,46,6.25,538.4,d1718_17_solo555_46_mono.wav
1718,17,solo,47,6.75,581.46,d1718_17_solo555_47_mono.wav
1112,12,solo,54,5.4,465.18,d1112_12_solo555_54_mono.wav
0506,5,solo,1,7.81,672.58,d0506_5_solo555_1_mono.wav
1516,16,solo,2,7.85,676.16,d1516_16_solo555_2_mono.wav
1516,15,solo,60,8.55,736.44,d1516_15_solo555_60_mono.wav
1516,16,solo,3,4.65,400.57,d1516_16_solo555_3_mono.wav
1516,15,solo,61,7.57,651.81,d1516_15_solo555_61_mono.wav
1516,16,solo,23,8.98,773.79,d1516_16_solo555_23_mono.wav
1516,16,solo,22,4.6,396.27,d1516_16_solo555_22_mono.wav
0910,9,solo,68,7.38,635.97,d0910_9_solo555_68_mono.wav
0910,9,solo,69,7.48,644.68,d0910_9_solo555_69_mono.wav
0910,10,solo,68,8.27,712.1,d0910_10_solo555_68_mono.wav
0102,1,solo,4,4.21,362.3,d0102_1_solo555_4_mono.wav
1920,19,solo,53,3.63,312.97,d1920_19_solo555_53_mono.wav
0102,1,solo,5,6.15,529.78,d0102_1_solo555_5_mono.wav
0910,10,solo,69,7.75,667.54,d0910_10_solo555_69_mono.wav
1920,19,solo,52,6.47,557.05,d1920_19_solo555_52_mono.wav
1112,11,solo,16,6.15,529.76,d1112_11_solo555_16_mono.wav
0102,2,solo,78,6.15,529.75,d0102_2_solo555_78_mono.wav
0304,4,solo,11,6.17,531.22,d0304_4_solo555_11_mono.wav
1112,11,solo,17,7.23,623.11,d1112_11_solo555_17_mono.wav
0304,4,solo,10,4.57,393.34,d0304_4_solo555_10_mono.wav
0102,2,solo,79,7.87,677.61,d0102_2_solo555_79_mono.wav
1112,12,solo,7,4.83,416.33,d1112_12_solo555_7_mono.wav
1112,12,solo,6,7.95,684.79,d1112_12_solo555_6_mono.wav
1718,17,solo,31,9.4,809.68,d1718_17_solo555_31_mono.wav
1112,12,solo,22,4.67,401.98,d1112_12_solo555_22_mono.wav
1112,12,solo,23,7.3,628.83,d1112_12_solo555_23_mono.wav
1718,17,solo,30,7.17,617.35,d1718_17_solo555_30_mono.wav
1516,15,solo,17,8.1,697.72,d1516_15_solo555_17_mono.wav
1516,15,solo,16,5.47,470.85,d1516_15_solo555_16_mono.wav
0304,4,solo,58,5.03,433.59,d0304_4_solo555_58_mono.wav
0506,5,solo,56,9.89,852.13,d0506_5_solo555_56_mono.wav
0102,2,solo,31,8.85,762.32,d0102_2_solo555_31_mono.wav
1314,14,solo,8,6.74,580.6,d1314_14_solo555_8_mono.wav
0506,5,solo,57,8.84,761.63,d0506_5_solo555_57_mono.wav
0102,2,solo,30,5.88,506.75,d0102_2_solo555_30_mono.wav
0304,4,solo,59,6.93,597.23,d0304_4_solo555_59_mono.wav
1314,14,solo,9,4.27,367.91,d1314_14_solo555_9_mono.wav
0910,10,solo,21,3.93,338.95,d0910_10_solo555_21_mono.wav
0910,10,solo,20,5.52,475.22,d0910_10_solo555_20_mono.wav
0910,9,solo,21,4.96,427.64,d0910_9_solo555_21_mono.wav
0910,10,solo,9,3.6,310.08,d0910_10_solo555_9_mono.wav
0910,9,solo,20,5.32,458.02,d0910_9_solo555_20_mono.wav
0910,10,solo,8,5.85,503.97,d0910_10_solo555_8_mono.wav
0304,3,solo,45,5.88,506.79,d0304_3_solo555_45_mono.wav
1314,13,solo,57,6.07,523.14,d1314_13_solo555_57_mono.wav
0304,3,solo,44,10.03,864.26,d0304_3_solo555_44_mono.wav
1314,13,solo,56,7.67,661.06,d1314_13_solo555_56_mono.wav
1718,17,solo,78,8.77,755.12,d1718_17_solo555_78_mono.wav
0506,6,solo,62,5.29,455.54,d0506_6_solo555_62_mono.wav
1718,17,solo,79,9.02,776.7,d1718_17_solo555_79_mono.wav
0506,6,solo,63,4.9,422.5,d0506_6_solo555_63_mono.wav
1718,18,solo,40,5.9,508.25,d1718_18_solo555_40_mono.wav
1920,20,solo,65,7.0,602.97,d1920_20_solo555_65_mono.wav
1718,18,solo,41,4.28,369.04,d1718_18_solo555_41_mono.wav
1920,20,solo,64,4.03,347.46,d1920_20_solo555_64_mono.wav
1516,16,solo,8,7.03,605.83,d1516_16_solo555_8_mono.wav
1516,16,solo,9,4.22,363.23,d1516_16_solo555_9_mono.wav
1718,18,solo,74,6.06,522.21,d1718_18_solo555_74_mono.wav
1920,20,solo,51,5.1,439.27,d1920_20_solo555_51_mono.wav
1718,18,solo,75,5.52,475.18,d1718_18_solo555_75_mono.wav
1920,20,solo,50,3.78,325.88,d1920_20_solo555_50_mono.wav
0102,1,solo,31,10.85,934.59,d0102_1_solo555_31_mono.wav
0506,6,solo,56,9.36,806.18,d0506_6_solo555_56_mono.wav
0102,1,solo,30,7.03,605.84,d0102_1_solo555_30_mono.wav
0506,6,solo,57,7.11,612.18,d0506_6_solo555_57_mono.wav
0910,10,solo,15,6.3,542.71,d0910_10_solo555_15_mono.wav
0910,10,solo,14,7.25,624.5,d0910_10_solo555_14_mono.wav
0506,5,solo,62,6.14,528.85,d0506_5_solo555_62_mono.wav
0506,5,solo,63,5.52,475.69,d0506_5_solo555_63_mono.wav
0304,3,solo,71,5.87,505.43,d0304_3_solo555_71_mono.wav
1314,13,solo,63,5.16,444.06,d1314_13_solo555_63_mono.wav
0304,3,solo,70,5.5,473.77,d0304_3_solo555_70_mono.wav
1314,13,solo,62,5.67,488.6,d1314_13_solo555_62_mono.wav
0910,9,solo,15,6.22,535.54,d0910_9_solo555_15_mono.wav
0910,9,solo,14,5.43,468.09,d0910_9_solo555_14_mono.wav
0102,1,solo,78,7.62,656.14,d0102_1_solo555_78_mono.wav
1112,12,solo,16,5.77,496.77,d1112_12_solo555_16_mono.wav
0102,1,solo,79,7.55,650.34,d0102_1_solo555_79_mono.wav
1112,12,solo,17,6.55,564.22,d1112_12_solo555_17_mono.wav
1920,20,solo,18,6.47,557.02,d1920_20_solo555_18_mono.wav
1920,20,solo,19,5.05,435.03,d1920_20_solo555_19_mono.wav
1516,15,solo,23,9.33,803.83,d1516_15_solo555_23_mono.wav
1516,15,solo,22,4.95,426.31,d1516_15_solo555_22_mono.wav
0304,3,solo,8,8.23,709.2,d0304_3_solo555_8_mono.wav
0304,3,solo,9,5.08,437.89,d0304_3_solo555_9_mono.wav
0304,3,solo,38,6.7,577.13,d0304_3_solo555_38_mono.wav
1516,16,solo,17,7.95,684.79,d1516_16_solo555_17_mono.wav
1516,16,solo,16,7.18,618.83,d1516_16_solo555_16_mono.wav
0304,3,solo,39,6.18,532.65,d0304_3_solo555_39_mono.wav
1112,11,solo,22,4.72,406.26,d1112_11_solo555_22_mono.wav
1314,14,solo,37,8.37,721.39,d1314_14_solo555_37_mono.wav
0304,4,solo,25,6.1,525.44,d0304_4_solo555_25_mono.wav
1314,14,solo,36,10.49,903.83,d1314_14_solo555_36_mono.wav
1112,11,solo,23,8.65,745.1,d1112_11_solo555_23_mono.wav
0304,4,solo,24,6.07,522.6,d0304_4_solo555_24_mono.wav
1920,19,solo,67,4.85,417.8,d1920_19_solo555_67_mono.wav
1920,19,solo,66,4.08,351.76,d1920_19_solo555_66_mono.wav
1112,12,solo,61,5.17,445.07,d1112_12_solo555_61_mono.wav
1718,17,solo,72,6.98,601.53,d1718_17_solo555_72_mono.wav
0506,6,solo,68,9.04,778.85,d0506_6_solo555_68_mono.wav
1718,17,solo,73,7.83,674.75,d1718_17_solo555_73_mono.wav
1112,12,solo,60,6.15,529.75,d1112_12_solo555_60_mono.wav
0506,6,solo,69,6.64,571.92,d0506_6_solo555_69_mono.wav
1516,15,solo,54,6.42,552.76,d1516_15_solo555_54_mono.wav
1516,15,solo,55,5.83,502.49,d1516_15_solo555_55_mono.wav
0910,10,solo,3,4.43,381.93,d0910_10_solo555_3_mono.wav
0910,10,solo,2,6.58,567.11,d0910_10_solo555_2_mono.wav
1516,16,solo,60,7.02,604.44,d1516_16_solo555_60_mono.wav
1516,16,solo,61,7.63,657.54,d1516_16_solo555_61_mono.wav
0304,4,solo,52,6.87,591.46,d0304_4_solo555_52_mono.wav
1314,14,solo,2,6.34,546.09,d1314_14_solo555_2_mono.wav
1314,14,solo,40,6.29,541.8,d1314_14_solo555_40_mono.wav
1112,11,solo,55,5.82,501.08,d1112_11_solo555_55_mono.wav
0304,4,solo,53,3.63,313.02,d0304_4_solo555_53_mono.wav
1112,11,solo,54,6.4,551.29,d1112_11_solo555_54_mono.wav
1314,14,solo,3,5.14,442.65,d1314_14_solo555_3_mono.wav
1314,14,solo,41,6.61,568.98,d1314_14_solo555_41_mono.wav
1920,19,solo,10,5.38,463.73,d1920_19_solo555_10_mono.wav
1920,19,solo,11,5.07,436.44,d1920_19_solo555_11_mono.wav
1920,20,solo,26,8.53,735.05,d1920_20_solo555_26_mono.wav
1920,20,solo,27,6.9,594.36,d1920_20_solo555_27_mono.wav
0102,1,solo,46,6.75,581.42,d0102_1_solo555_46_mono.wav
0506,6,solo,21,4.05,349.24,d0506_6_solo555_21_mono.wav
1112,12,solo,28,5.4,465.19,d1112_12_solo555_28_mono.wav
0102,1,solo,47,6.33,545.6,d0102_1_solo555_47_mono.wav
0506,6,solo,20,6.39,550.41,d0506_6_solo555_20_mono.wav
1112,12,solo,29,3.92,337.41,d1112_12_solo555_29_mono.wav
0910,10,solo,62,8.7,749.38,d0910_10_solo555_62_mono.wav
1920,19,solo,59,6.38,549.85,d1920_19_solo555_59_mono.wav
0910,10,solo,63,5.1,439.35,d0910_10_solo555_63_mono.wav
1920,19,solo,58,4.98,429.27,d1920_19_solo555_58_mono.wav
0102,2,solo,72,8.25,710.61,d0102_2_solo555_72_mono.wav
0506,5,solo,15,6.56,564.75,d0506_5_solo555_15_mono.wav
0102,2,solo,73,5.93,511.12,d0102_2_solo555_73_mono.wav
0506,5,solo,14,8.98,773.16,d0506_5_solo555_14_mono.wav
1314,13,solo,14,4.49,386.58,d1314_13_solo555_14_mono.wav
1516,16,solo,29,6.07,522.6,d1516_16_solo555_29_mono.wav
1314,13,solo,15,5.52,475.63,d1314_13_solo555_15_mono.wav
1516,16,solo,28,6.3,542.66,d1516_16_solo555_28_mono.wav
0910,9,solo,62,5.13,442.16,d0910_9_solo555_62_mono.wav
0910,9,solo,63,5.65,486.64,d0910_9_solo555_63_mono.wav
1112,12,solo,42,3.92,337.43,d1112_12_solo555_42_mono.wav
1718,17,solo,51,8.1,697.67,d1718_17_solo555_51_mono.wav
1718,17,solo,50,5.5,473.78,d1718_17_solo555_50_mono.wav
1112,12,solo,43,6.65,572.83,d1112_12_solo555_43_mono.wav
1718,18,solo,69,6.8,585.75,d1718_18_solo555_69_mono.wav
1718,18,solo,68,7.32,630.28,d1718_18_solo555_68_mono.wav
1516,15,solo,77,6.63,571.45,d1516_15_solo555_77_mono.wav
1516,15,solo,76,5.15,443.71,d1516_15_solo555_76_mono.wav
1516,16,solo,43,8.32,716.4,d1516_16_solo555_43_mono.wav
1516,16,solo,42,5.6,482.4,d1516_16_solo555_42_mono.wav
0304,4,solo,71,5.55,478.1,d0304_4_solo555_71_mono.wav
0102,2,solo,18,7.18,618.76,d0102_2_solo555_18_mono.wav
1314,14,solo,63,4.84,416.78,d1314_14_solo555_63_mono.wav
1112,11,solo,76,5.5,473.78,d1112_11_solo555_76_mono.wav
0102,2,solo,19,5.68,489.55,d0102_2_solo555_19_mono.wav
0304,4,solo,70,4.3,370.42,d0304_4_solo555_70_mono.wav
1112,11,solo,77,7.42,638.87,d1112_11_solo555_77_mono.wav
1314,14,solo,62,7.04,606.45,d1314_14_solo555_62_mono.wav
1920,19,solo,33,6.6,568.5,d1920_19_solo555_33_mono.wav
1920,19,solo,32,3.68,317.3,d1920_19_solo555_32_mono.wav
1718,18,solo,20,4.47,384.71,d1718_18_solo555_20_mono.wav
1718,18,solo,21,3.8,327.26,d1718_18_solo555_21_mono.wav
0102,1,solo,65,8.97,772.34,d0102_1_solo555_65_mono.wav
1718,17,solo,18,9.52,819.75,d1718_17_solo555_18_mono.wav
0102,1,solo,64,5.37,462.31,d0102_1_solo555_64_mono.wav
1718,17,solo,19,7.13,614.44,d1718_17_solo555_19_mono.wav
0910,10,solo,41,5.17,445.06,d0910_10_solo555_41_mono.wav
0910,10,solo,40,5.93,511.11,d0910_10_solo555_40_mono.wav
0102,2,solo,51,7.73,666.13,d0102_2_solo555_51_mono.wav
0506,5,solo,36,12.35,1063.42,d0506_5_solo555_36_mono.wav
0304,4,solo,38,6.13,528.3,d0304_4_solo555_38_mono.wav
0304,4,solo,39,6.47,557.05,d0304_4_solo555_39_mono.wav
0102,2,solo,50,5.05,435.02,d0102_2_solo555_50_mono.wav
0506,5,solo,37,8.54,735.77,d0506_5_solo555_37_mono.wav
1314,13,solo,37,7.71,663.97,d1314_13_solo555_37_mono.wav
0304,3,solo,25,5.85,503.91,d0304_3_solo555_25_mono.wav
1314,13,solo,36,9.61,827.74,d1314_13_solo555_36_mono.wav
0304,3,solo,24,8.3,714.94,d0304_3_solo555_24_mono.wav
0910,9,solo,41,4.32,371.9,d0910_9_solo555_41_mono.wav
0910,9,solo,40,4.68,403.44,d0910_9_solo555_40_mono.wav
1516,15,solo,49,8.8,758.0,d1516_15_solo555_49_mono.wav
1516,15,solo,48,6.65,572.88,d1516_15_solo555_48_mono.wav
1718,18,solo,57,7.05,607.28,d1718_18_solo555_57_mono.wav
1920,20,solo,72,6.72,578.51,d1920_20_solo555_72_mono.wav
1718,18,solo,56,7.32,630.24,d1718_18_solo555_56_mono.wav
1920,20,solo,73,5.68,489.55,d1920_20_solo555_73_mono.wav
0102,1,solo,12,6.78,584.29,d0102_1_solo555_12_mono.wav
0506,6,solo,75,5.56,478.58,d0506_6_solo555_75_mono.wav
0102,1,solo,13,5.7,490.99,d0102_1_solo555_13_mono.wav
0506,6,solo,74,6.84,589.18,d0506_6_solo555_74_mono.wav
0910,10,solo,36,8.45,727.88,d0910_10_solo555_36_mono.wav
0910,10,solo,37,8.95,771.03,d0910_10_solo555_37_mono.wav
1516,15,solo,9,4.27,367.57,d1516_15_solo555_9_mono.wav
0102,2,solo,26,8.55,736.47,d0102_2_solo555_26_mono.wav
0506,5,solo,41,5.46,469.92,d0506_5_solo555_41_mono.wav
0102,1,solo,80,7.68,661.83,d0102_1_solo555_80_mono.wav
1112,11,solo,48,6.98,601.57,d1112_11_solo555_48_mono.wav
0102,2,solo,27,9.18,791.02,d0102_2_solo555_27_mono.wav
0506,5,solo,40,5.69,490.09,d0506_5_solo555_40_mono.wav
1516,15,solo,8,6.63,571.33,d1516_15_solo555_8_mono.wav
1112,11,solo,49,7.88,679.08,d1112_11_solo555_49_mono.wav
0304,3,solo,52,10.48,903.04,d0304_3_solo555_52_mono.wav
1314,13,solo,40,5.11,439.79,d1314_13_solo555_40_mono.wav
0304,3,solo,53,5.62,483.79,d0304_3_solo555_53_mono.wav
1314,13,solo,41,4.49,386.58,d1314_13_solo555_41_mono.wav
0910,9,solo,36,7.88,679.07,d0910_9_solo555_36_mono.wav
0910,9,solo,37,7.55,650.54,d0910_9_solo555_37_mono.wav
1718,17,solo,5,5.78,498.16,d1718_17_solo555_5_mono.wav
0304,4,solo,1,5.97,513.96,d0304_4_solo555_1_mono.wav
1718,17,solo,26,7.85,676.16,d1718_17_solo555_26_mono.wav
1112,12,solo,35,4.58,394.78,d1112_12_solo555_35_mono.wav
1718,17,solo,4,8.23,709.27,d1718_17_solo555_4_mono.wav
1112,12,solo,34,5.82,501.05,d1112_12_solo555_34_mono.wav
1718,17,solo,27,11.73,1010.67,d1718_17_solo555_27_mono.wav
1516,16,solo,34,5.6,482.41,d1516_16_solo555_34_mono.wav
1718,18,solo,1,5.4,465.16,d1718_18_solo555_1_mono.wav
1516,16,solo,35,5.28,455.07,d1516_16_solo555_35_mono.wav
1314,14,solo,14,5.67,488.57,d1314_14_solo555_14_mono.wav
1314,14,solo,15,6.54,563.38,d1314_14_solo555_15_mono.wav
1920,19,solo,44,8.1,697.75,d1920_19_solo555_44_mono.wav
1920,19,solo,45,4.63,399.16,d1920_19_solo555_45_mono.wav
1112,11,solo,6,9.67,832.66,d1112_11_solo555_6_mono.wav
1112,11,solo,7,6.55,564.2,d1112_11_solo555_7_mono.wav
1920,19,solo,70,3.87,333.07,d1920_19_solo555_70_mono.wav
1920,19,solo,71,4.53,390.48,d1920_19_solo555_71_mono.wav
1112,11,solo,35,5.05,435.03,d1112_11_solo555_35_mono.wav
1314,14,solo,20,6.62,570.56,d1314_14_solo555_20_mono.wav
1718,17,solo,80,6.37,548.43,d1718_17_solo555_80_mono.wav
0304,4,solo,32,4.1,353.18,d0304_4_solo555_32_mono.wav
1314,14,solo,21,4.17,359.28,d1314_14_solo555_21_mono.wav
1112,11,solo,34,6.1,525.44,d1112_11_solo555_34_mono.wav
0304,4,solo,33,6.37,548.38,d0304_4_solo555_33_mono.wav
1718,17,solo,12,6.58,567.11,d1718_17_solo555_12_mono.wav
1718,17,solo,13,4.82,414.88,d1718_17_solo555_13_mono.wav
1516,15,solo,34,6.28,541.25,d1516_15_solo555_34_mono.wav
0910,9,solo,5,7.45,641.74,d0910_9_solo555_5_mono.wav
1516,15,solo,35,5.53,476.62,d1516_15_solo555_35_mono.wav
0910,9,solo,4,5.38,463.7,d0910_9_solo555_4_mono.wav
0102,2,solo,5,7.33,631.68,d0102_2_solo555_5_mono.wav
0102,2,solo,4,8.47,729.29,d0102_2_solo555_4_mono.wav
0506,5,solo,75,5.17,445.52,d0506_5_solo555_75_mono.wav
0102,2,solo,12,6.38,549.85,d0102_2_solo555_12_mono.wav
1314,14,solo,69,6.56,564.91,d1314_14_solo555_69_mono.wav
0506,5,solo,74,7.89,679.73,d0506_5_solo555_74_mono.wav
0102,2,solo,13,5.73,493.89,d0102_2_solo555_13_mono.wav
1314,14,solo,68,8.51,732.92,d1314_14_solo555_68_mono.wav
1920,19,solo,39,4.63,399.11,d1920_19_solo555_39_mono.wav
1920,19,solo,38,5.78,498.22,d1920_19_solo555_38_mono.wav
1516,16,solo,49,9.42,811.12,d1516_16_solo555_49_mono.wav
0304,3,solo,66,5.52,475.22,d0304_3_solo555_66_mono.wav
1920,19,solo,6,7.45,641.74,d1920_19_solo555_6_mono.wav
1314,13,solo,74,6.39,550.43,d1314_13_solo555_74_mono.wav
0304,3,solo,67,5.62,483.79,d0304_3_solo555_67_mono.wav
1516,16,solo,48,6.43,554.16,d1516_16_solo555_48_mono.wav
1920,19,solo,7,5.13,442.19,d1920_19_solo555_7_mono.wav
1314,13,solo,75,5.42,467.06,d1314_13_solo555_75_mono.wav
1314,13,solo,1,6.61,569.11,d1314_13_solo555_1_mono.wav
1112,12,solo,48,4.92,423.58,d1112_12_solo555_48_mono.wav
0102,2,solo,80,7.05,607.27,d0102_2_solo555_80_mono.wav
0506,6,solo,41,3.64,313.32,d0506_6_solo555_41_mono.wav
0102,1,solo,26,7.8,671.86,d0102_1_solo555_26_mono.wav
1112,12,solo,49,5.0,430.73,d1112_12_solo555_49_mono.wav
0506,6,solo,40,4.19,360.76,d0506_6_solo555_40_mono.wav
0102,1,solo,27,8.1,697.76,d0102_1_solo555_27_mono.wav
1718,18,solo,63,4.97,427.78,d1718_18_solo555_63_mono.wav
1920,20,solo,46,5.43,468.04,d1920_20_solo555_46_mono.wav
1718,18,solo,62,6.03,519.68,d1718_18_solo555_62_mono.wav
1920,20,solo,47,4.37,376.16,d1920_20_solo555_47_mono.wav
0102,2,solo,65,7.0,602.98,d0102_2_solo555_65_mono.wav
0102,2,solo,64,5.83,502.5,d0102_2_solo555_64_mono.wav
0910,10,solo,75,5.78,498.21,d0910_10_solo555_75_mono.wav
0910,10,solo,74,7.05,607.29,d0910_10_solo555_74_mono.wav
0910,9,solo,75,6.22,535.43,d0910_9_solo555_75_mono.wav
0910,9,solo,74,7.12,612.97,d0910_9_solo555_74_mono.wav
0304,3,solo,11,7.03,605.83,d0304_3_solo555_11_mono.wav
0304,3,solo,10,7.75,667.54,d0304_3_solo555_10_mono.wav
0506,6,solo,36,11.13,958.48,d0506_6_solo555_36_mono.wav
0102,1,solo,51,6.57,565.68,d0102_1_solo555_51_mono.wav
0506,6,solo,37,8.27,712.78,d0506_6_solo555_37_mono.wav
0102,1,solo,50,5.22,449.38,d0102_1_solo555_50_mono.wav
1920,20,solo,31,7.48,644.66,d1920_20_solo555_31_mono.wav
1718,18,solo,14,5.35,460.85,d1718_18_solo555_14_mono.wav
1920,20,solo,30,7.9,680.46,d1920_20_solo555_30_mono.wav
1718,18,solo,15,5.18,446.47,d1718_18_solo555_15_mono.wav
1516,16,solo,77,7.82,673.31,d1516_16_solo555_77_mono.wav
0304,3,solo,58,6.5,559.9,d0304_3_solo555_58_mono.wav
0506,6,solo,1,5.17,445.5,d0506_6_solo555_1_mono.wav
0304,3,solo,59,8.25,710.66,d0304_3_solo555_59_mono.wav
1516,16,solo,76,6.08,524.02,d1516_16_solo555_76_mono.wav
1920,20,solo,4,5.35,460.85,d1920_20_solo555_4_mono.wav
1920,20,solo,5,5.35,460.85,d1920_20_solo555_5_mono.wav
1516,15,solo,3,4.87,419.34,d1516_15_solo555_3_mono.wav
0304,4,solo,45,5.25,452.25,d0304_4_solo555_45_mono.wav
1314,14,solo,57,5.72,492.96,d1314_14_solo555_57_mono.wav
1112,11,solo,42,5.47,470.89,d1112_11_solo555_42_mono.wav
0304,4,solo,44,9.68,834.07,d0304_4_solo555_44_mono.wav
1516,15,solo,2,6.93,597.29,d1516_15_solo555_2_mono.wav
1112,11,solo,43,9.33,803.9,d1112_11_solo555_43_mono.wav
1314,14,solo,56,7.19,619.37,d1314_14_solo555_56_mono.wav
1920,20,solo,78,6.32,544.14,d1920_20_solo555_78_mono.wav
1920,20,solo,79,6.9,594.37,d1920_20_solo555_79_mono.wav
1112,12,solo,76,4.17,358.93,d1112_12_solo555_76_mono.wav
1718,17,solo,65,9.27,798.2,d1718_17_solo555_65_mono.wav
0102,1,solo,18,7.17,617.33,d0102_1_solo555_18_mono.wav
1718,17,solo,64,5.97,514.02,d1718_17_solo555_64_mono.wav
1112,12,solo,77,6.32,544.09,d1112_12_solo555_77_mono.wav
0102,1,solo,19,5.5,473.81,d0102_1_solo555_19_mono.wav
1516,15,solo,43,8.28,713.57,d1516_15_solo555_43_mono.wav
1516,15,solo,42,5.5,473.77,d1516_15_solo555_42_mono.wav
1516,16,solo,44,10.83,933.19,d1516_16_solo555_44_mono.wav
1314,13,solo,79,7.84,675.42,d1314_13_solo555_79_mono.wav
1516,16,solo,45,5.6,482.35,d1516_16_solo555_45_mono.wav
1314,13,solo,78,7.21,620.83,d1314_13_solo555_78_mono.wav
0506,5,solo,78,8.29,714.17,d0506_5_solo555_78_mono.wav
0304,4,solo,76,4.78,412.06,d0304_4_solo555_76_mono.wav
1112,11,solo,71,5.63,485.25,d1112_11_solo555_71_mono.wav
1314,14,solo,64,4.87,419.62,d1314_14_solo555_64_mono.wav
0304,4,solo,77,7.0,602.98,d0304_4_solo555_77_mono.wav
0506,5,solo,79,11.03,949.94,d0506_5_solo555_79_mono.wav
1314,14,solo,65,7.36,633.78,d1314_14_solo555_65_mono.wav
1112,11,solo,70,5.37,462.23,d1112_11_solo555_70_mono.wav
1920,19,solo,34,4.45,383.36,d1920_19_solo555_34_mono.wav
1920,19,solo,35,3.78,325.96,d1920_19_solo555_35_mono.wav
1718,17,solo,56,10.73,924.37,d1718_17_solo555_56_mono.wav
1112,12,solo,45,4.93,424.99,d1112_12_solo555_45_mono.wav
1112,12,solo,44,9.65,831.2,d1112_12_solo555_44_mono.wav
1718,17,solo,57,7.22,621.66,d1718_17_solo555_57_mono.wav
1516,15,solo,70,5.15,443.54,d1516_15_solo555_70_mono.wav
1516,15,solo,71,5.9,508.23,d1516_15_solo555_71_mono.wav
0910,10,solo,46,6.1,525.42,d0910_10_solo555_46_mono.wav
0910,10,solo,47,6.0,516.86,d0910_10_solo555_47_mono.wav
1112,11,solo,38,7.43,640.27,d1112_11_solo555_38_mono.wav
0506,5,solo,31,10.54,908.17,d0506_5_solo555_31_mono.wav
0102,2,solo,56,8.8,757.99,d0102_2_solo555_56_mono.wav
1112,11,solo,39,6.62,569.93,d1112_11_solo555_39_mono.wav
0506,5,solo,30,8.47,729.99,d0506_5_solo555_30_mono.wav
0102,2,solo,57,6.62,569.95,d0102_2_solo555_57_mono.wav
1314,13,solo,30,5.96,513.0,d1314_13_solo555_30_mono.wav
0304,3,solo,22,5.05,435.01,d0304_3_solo555_22_mono.wav
